date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:22:24	169/169	---MC-	302	error ('Found')	text/html	date:Sat,%2022%20Nov%202025%2019:22:25%20GMT	https://www.nfe.fazenda.gov.br/portal/principal.aspx	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/principal.0.delayed	(from )
16:22:25	40927/40927	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:25%20GMT	https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/principal9f90.html	(from )
16:22:25	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Nov%202025%2019:22:25%20GMT	https://www.nfe.fazenda.gov.br/robots.txt		(from )
16:22:25	17909/17909	---M-Z	200	added ('OK')	text/css	etag:%220769c678b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/css/geral.css	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/css/geral.css	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:26	18387/18387	---M-Z	200	added ('OK')	text/css	etag:%2280df3678b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/css/classes.css	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/css/classes.css	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:26	2080/2080	---M--	200	added ('OK')	text/css	etag:%220769c678b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/css/paginasInternas.css	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/css/paginasInternas.css	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:26	9099/9099	---M-Z	200	added ('OK')	text/css	etag:%220769c678b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/css/estilo_visualizacao.css	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/css/estilo_visualizacao.css	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:27	86663/86663	---M-Z	200	added ('OK')	application/javascript	etag:%220ae38848b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/scripts/jquery-3.2.1.min.js	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/scripts/jquery-3.2.1.min.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:27	7131/7131	---M-Z	200	added ('OK')	application/javascript	etag:%220ae38848b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/scripts/menu.js	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/scripts/menu.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:27	959/959	---M--	200	added ('OK')	application/javascript	etag:%220ae38848b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/scripts/mascaras.js	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/scripts/mascaras.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:28	34601/34601	---M-Z	200	added ('OK')	application/javascript	etag:%2280e0a1528077d91:0%22	http://www.receita.fazenda.gov.br/estatistica/estatistica.js	C:/My%20Web%20Sites/nfe-mock/www.receita.fazenda.gov.br/estatistica/estatistica.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:28	1126/1126	---M--	200	added ('OK')	application/javascript	etag:%228017a0838b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/scripts/captcha-som.js	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/scripts/captcha-som.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:28	164/164	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sat,%2022%20Nov%202025%2019:22:29%20GMT	http://barra.brasil.gov.br/barra.js	C:/My%20Web%20Sites/nfe-mock/barra.brasil.gov.br/barra.b.delayed	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:28	32070/32070	---M-Z	200	added ('OK')	text/javascript	etag:%227d46-60bebe1190f80-gzip%22	https://barra.brasil.gov.br/barra.js	C:/My%20Web%20Sites/nfe-mock/barra.brasil.gov.br/barra.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:29	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2007%20Aug%202025%2008:53:44%20GMT	https://www.nfe.fazenda.gov.br/portal/WebResource.axd?d=ZWO9axJrMUCOr1izP3UEZRCC9H9dses7etW7JecjiAOQDqMwdG-StzfDPAgcsQ8hxRkl-AMsAJBR-BfkCGB56pQ3gKo1&t=638901428248157332	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/WebResourcee49a.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:29	102804/102804	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2022%20Nov%202025%2015:20:04%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=mEdZQL4-NwECxt-JTyttk6L9nZIgV2gXEYVXAtZsi0K6ekMkFlv9Yn_Kj22VMi8DGrNLu0_DpTP9BqO8cJwvdqgjvvPW2azeebt459xHltLpU2IYCjWzfsXnSvCpl58N24rAFBpwmeIv8vlDIdkuJMLyc185M28vUneHfEZinqa8QFoa0&t=5c0e0825	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourcebb84.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:29	40329/40329	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2022%20Nov%202025%2015:20:04%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=_4eicGuFpUqdgWen_lV3HusxGEZOmOKKDBxJqwShbSOkmNnRzePJCRrfaqi4yAG4omXSLCzZIOXtktjVsEiYo-GKVvPgshIWEGRj0wBWGGBZ17M9NOTmgil71sUoZPjju8MLRc_ZAKcMsgCu1bH4TYQkMzdgF4kGwmOy40aQpegCvFgb0&t=5c0e0825	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourcec7ba.js	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:30	1391/1391	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:04%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=mT0y51o0LUqDERR1gK1PHgdY4dmheOGIEDsXTAvO15rluXxRmlDpbs2OZ5GzabS8ogN435zUFAzSJzOrMm273LNi9kZaBmfIr0PVpeY4-vWwhlIQYTGcvGdpKZHGke6lc6yRzn6USQ_EFxLZL1yRaRizerg1&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResource5413.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:30	19418/19418	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:04%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=mNl4X5z8gakgoLeSKYyjidGXzDI8WB_js4c1BOO0SSuYnxrESMP3UuYxSNorl1bu2ullLNpjhtJZfqvuPfq8VIKxbhTYLUh7VwLGXDUL71x3QnCVhGvW8Jj_VC2_LMItPVyX2fC6DCfiCRENC9-saVW3pew1&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourceba03.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:30	31813/31813	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:04%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=gy1cG5fQPk2O5gMbY0Pn3yHuPzFtfmg8QV1Pogc1KBWIteuUKmKBuBIyfW6KqHWIvgFeCm3oM-z5WZSRNugLOVc55rLnYVeKyHRamgeBETeIpLo0gpVt7LFGQ7bKUNRono7LVxGw777PGlSFHyqC91m3kP41&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResource9a4b.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:31	19684/19684	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:04%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=aNMBzIixTOb4x9OTZNL5biKT0bpsWTKFMlit8dMFQJavlF2hvLsk_Wlk0VVmlETfWHY1ZX0PZI0HRrl3Cs8XWmJdvPuGfmYNTUTC_ZUO6a3_BTOOTWwfHEmr5YKwWwIY9Q4muUyNtv1eMDjmNJMtC4OMSCtFzSfY1oTKlV65AYDShHn90&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourcee2e2.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:31	5451/5451	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:03%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=hrh3Yb6czhWN6wUcMZcUIeFOLf8grYBT6HRxG1BYQae0SChobBeHW4T_zIJTyIaQOnDjcTFfQhYdP19zBElCxyRv6CmBwEPXAAdjHE2nI6VmTzhLMs638WBFuAYwkLSf8lHbIF1OX750GX0TLea66fbTLEg2XV3OrgeL_2WtW-YygiYH0&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResource0749.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:31	8452/8452	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:03%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=vz8B9u4YtVYX1pVqKcPnTT5VAHjqfY7XelyFKI4TdQTifTuY9dnz1e811Kfd2J734nTtqNu1JVebhTGlFncJMGmkBtDc3CnuIQD99rtw0doLzeqZwljjDwrsd35OJb4v96jNLff34pUPIDT3edHBA3bRPj_SlcRScFLyjafLvlBejTK-0&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourcef6bd.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:32	20648/20648	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:03%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=u9gFRG_7YktrV4NulEFzs0AbMrx8VSF73ldTY0YL-OuOO1zkEapDJywAv1vyYUGySV1TRiwVILUTmCcRQFqF-cfvgxFpRh9zMy3JMh90gP-KyJUT75SzPtk-LwlXSmNqp5_lXIOKCcldvFCOMY_4HY9xoVWKkN5p6PeL-R8PvJ6xw0xL0&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResource8226.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:32	5101/5101	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:25%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=CvvoZ_fYBn0k-HesIrW_pX9l4-Zu-pRZR3wVI5uFRxtFmbnMC_Dk45zLw0ZFdvHHMNZzm8lTQ6VvrfONeLHd5TbEtclqZObu_Y8BgeQVj7Xt4pREI1xJA7gwM71F5qRDVC1A4YLDq8QM0dKATwIcldiLLKZuaQjoYuaYdfAjWS4m6YrjrERoqQ31CTabAAoW4qSdJw2&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourceac99.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:32	5203/5203	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:25%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=wfyiURqvXks-b_1Vdsn_UYFoDSc21z6IrAy4KsR1X6Z6wa1bYtoR4ClZ69vYCJ1rHPVFfMLJHmezULnaYPSqj3JohFf7HFKQwxV31kFKv6PUgEtHSQZp_V0uZeR2L1AjkCsu6UCSq8ZW2AKgnigkKydvKZ-g0cbcqJEY4sIM6Xzkq0YM0&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourceb707.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:33	4913/4913	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:25%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=LvWTPdO5E9mxevSJTlHJr7A6AYR6_wziO8XWilQv4yjMAdNryn6-jq8Ky2F-0-615F9m3b3CMjc6qTbxwfGJJDHE6737qivp9zfkg2RMUz98uuSmn8sEk1tLwtgzfs8F3xeM8EDm5tfe-XeC5RJ83h6Bd2M3xhbg0HgedJsO3ttXE6-ID6If2WKv6AcBbxq2jsJc6A2&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourceee48.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:33	17875/17875	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:25%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=Y4oJmw6mIQqh6J7oEzXO9AOt8-gg12VnKGIwzjmJ6yAOzRjYweymF-0HQ3qlJJMdyOVoYtyaxlY7uogBYNZCE0B3NwUCo9l2dYTeDbH7J4UDAT5ymfZwXT2NGgg94i3i7z7HwoU2azSqdTc0iZVjPNYmNEj8JiCV0_RRsxr7EBrX0K7c0&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResource6415.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:33	2565/2565	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:25%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=7f-3qR4y0JA1lfW9_47PWB3IsNXYmi1qBOWR9w9dplGhJjrkbgrS5jPtbmogHJjLi1S-gBSwbDkTS2lr5GotraSVDubCtRBHKatHhSMywY8exqUcan8UnmFuaDWE2SuTpcPFUdOlcdZo121J8w-mhtIpQIf2RRIvmEqv2YIXv4l80EuA0&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResourcebf6a.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:34	14126/14126	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2022%20Nov%202025%2015:20:25%20GMT	https://www.nfe.fazenda.gov.br/portal/ScriptResource.axd?d=HFArt_uaXdM0ldlVNLc1m6Qe_R_wh1sKiW7E9Q7PW2z6X3k9GXVtNyCVGi3C3fD5EwjzOSAB5FnEFjYRD45UTA6nxz5CTmD2Y_MFEAv9bFxLn6wBfIxKWDgJxDIbNqqWqK-t_0hmqOEJpXmpk-pdLSb6x-rrcm-Cbu3GWjdC5hQvQLWc0&t=ffffffff87636c38	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/ScriptResource8d1d.axd	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:34	28203/28203	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:35%20GMT	https://www.nfe.fazenda.gov.br/portal/listaSubMenu.aspx?Id=6H4uVlIEaKs=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaSubMenu87f2.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:34	29237/29237	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:35%20GMT	https://www.nfe.fazenda.gov.br/portal/listaSubMenu.aspx?Id=esCrSQFUvGg=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaSubMenue3ad.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:35	28347/28347	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:35%20GMT	https://www.nfe.fazenda.gov.br/portal/listaSubMenu.aspx?Id=ndIjl+iEFdE=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaSubMenudcab.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:35	28508/28508	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:35%20GMT	https://www.nfe.fazenda.gov.br/portal/listaSubMenu.aspx?Id=04BIflQt1aY=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaSubMenu590b.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:35	28001/28001	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:36%20GMT	https://www.nfe.fazenda.gov.br/portal/listaSubMenu.aspx?Id=BMPFMBoln3w=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaSubMenu27dc.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:36	452/452	---M--	200	added ('OK')	image/png	etag:%228082e5788b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/imagens/home_icon_Off.png	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/imagens/home_icon_Off.png	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:36	37230/37230	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:36%20GMT	https://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/consultaRecaptcha8ad3.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:36	36435/36435	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:37%20GMT	https://www.nfe.fazenda.gov.br/portal/consulta.aspx?tipoConsulta=inutilizacao&tipoConteudo=nDmpH/MjKrg=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/consulta0f5f.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:37	3405/3405	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:37%20GMT	https://www.nfe.fazenda.gov.br/portal/solicitaCertificado.aspx?tipoConteudo=49BQNAeyGfk=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/solicitaCertificado2118.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:37	47456/47456	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:37%20GMT	https://www.nfe.fazenda.gov.br/portal/disponibilidade.aspx?versao=0.00&tipoConteudo=P2c98tUpxrI=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/disponibilidadefd3a.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:37	3415/3415	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:38%20GMT	https://www.nfe.fazenda.gov.br/portal/manifestacaoDestinatario.aspx?tipoConteudo=o9MkXc+hmKs=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/manifestacaoDestinatario58ea.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:38	54035/54035	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:38%20GMT	https://www.nfe.fazenda.gov.br/portal/webServices.aspx?tipoConteudo=OUC/YVNWZfo=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/webServices4450.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:38	3413/3413	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:38%20GMT	https://www.nfe.fazenda.gov.br/portal/consultaEPECConciliacao.aspx?tipoConteudo=uoOHfIFn8Nc=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/consultaEPECConciliacaob956.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:38	52191/52191	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:39%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=3GhDwJ/ZeSI=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo5143.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:38	36366/36366	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:39%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=AX0vPC2u8xc=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo6da2.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:39	29671/29671	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:39%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=QIcipqxg0bU=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudoc8a0.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:39	40433/40433	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:40%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=gPWmdzYAb0Y=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo4398.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:39	42934/42934	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:40%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=ndIjl+iEFdE=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo2128.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:40	58422/58422	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:40%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=BMPFMBoln3w=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo979e.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:40	112671/112671	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:41%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=04BIflQt1aY=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo8549.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:40	37055/37055	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:41%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=hXzemuyNHW4=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo6b38.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:41	58758/58758	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:41%20GMT	https://www.nfe.fazenda.gov.br/portal/listaConteudo.aspx?tipoConteudo=/NJarYc9nus=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/listaConteudo79db.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:41	31581/31581	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:42%20GMT	https://www.nfe.fazenda.gov.br/portal/download.aspx?tipoConteudo=vBO/4eBj5F4=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/downloadd82a.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:41	29720/29720	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:42%20GMT	https://www.nfe.fazenda.gov.br/portal/download.aspx?tipoConteudo=OFrcUd5//Lg=	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/downloadd092.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:42	29103/29103	---M--	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2019:22:42%20GMT	https://www.nfe.fazenda.gov.br/portal/infoEstatisticas.aspx	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/infoEstatisticas.html	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
16:22:42	1366/1366	---M--	200	added ('OK')	image/png	etag:%220b57728b4edc1:0%22	https://www.nfe.fazenda.gov.br/portal/imagens/botao_buscar_Off_completo.png	C:/My%20Web%20Sites/nfe-mock/www.nfe.fazenda.gov.br/portal/imagens/botao_buscar_Off_completo.png	(from https://www.nfe.fazenda.gov.br/portal/principal.aspx?AspxAutoDetectCookieSupport=1)
